"","X.1","rk","i","j","X207ゾーンi","X207ゾーンj","X47ゾーンi","X47ゾーンj","X207ゾーン名i","X207ゾーン名j","最寄りi","最寄りj","X","x_ij.k","ODij","所要時間","費用","航空便数","滞在可能時間","アクセシビリティ","鉄道ダミー","エアライン参入数","V22","prob","out.share","distance"
"3278",3278,3278,31,19,221,111,18,18,"中部","浦和","羽田","羽田","羽田駅羽田駅",0,193,0,NA,NA,NA,179.610131,0,NA,36.880575,0,0.512953367875648,0.001
"3279",3279,3279,31,20,221,113,18,18,"中部","児玉・大里","静岡","熊谷","静岡駅熊谷駅",3,10,107,8860,1,866,1.316843,1,0,0.709362,0.3,0.7,244.9
"3280",3280,3280,31,20,221,113,18,18,"中部","児玉・大里","羽田","羽田","羽田駅羽田駅",0,10,0,NA,NA,NA,218.149703,0,NA,75.420147,0,0.7,0.001
"3281",3281,3281,31,21,221,131,18,18,"中部","23区","静岡","東京","静岡駅東京駅",0,594,68,6700,1,944,NA,1,0,NA,0,1,180.2
"3282",3282,3282,31,21,221,131,18,18,"中部","23区","羽田","羽田","羽田駅羽田駅",0,594,0,NA,NA,NA,NA,0,NA,NA,0,1,0.001
"3283",3283,3283,31,22,221,141,18,18,"中部","横浜","静岡","新横浜","静岡駅新横浜駅",307,721,49,5180,1,982,6.4698965,1,0,5.8624155,0.425797503467406,0.574202496532594,151.4
"3284",3284,3284,31,22,221,141,18,18,"中部","横浜","羽田","羽田","羽田駅羽田駅",0,721,0,NA,NA,NA,162.912726,0,NA,20.18317,0,0.574202496532594,0.001
"3285",3285,3285,31,23,221,144,18,18,"中部","小田原","静岡","小田原","静岡駅小田原駅",56,526,50,3320,1,980,1.877059,1,0,1.269578,0.106463878326996,0.893536121673004,96.3
"3286",3286,3286,31,23,221,144,18,18,"中部","小田原","羽田","羽田","羽田駅羽田駅",0,526,0,NA,NA,NA,202.74122517,0,NA,60.01166917,0,0.893536121673004,0.001
"3287",3287,3287,31,24,221,151,18,20,"中部","新潟","静岡","新潟","静岡駅新潟駅",7,11,188,16420,1,704,2.713765667,1,0,2.106284667,0.636363636363636,0.363636363636364,514.1
"3288",3288,3288,31,24,221,151,18,20,"中部","新潟","羽田","新潟","羽田駅新潟駅",0,11,0,NA,NA,NA,154.84363517,0,NA,12.11407917,0,0.363636363636364,0.001
"3289",3289,3289,31,25,221,152,18,20,"中部","長岡","静岡","長岡","静岡駅長岡駅",0,0,165,14680,1,750,0.898424,1,0,0.290943,NA,NA,450.8
"3290",3290,3290,31,25,221,152,18,20,"中部","長岡","羽田","新潟","羽田駅新潟駅",0,0,0,NA,NA,NA,201.57811859,0,NA,58.84856259,NA,NA,NA
"3291",3291,3291,31,26,221,154,18,20,"中部","三条・燕","静岡","燕三条","静岡駅燕三条駅",3,4,176,15120,1,728,2.361691,1,0,1.75421,0.75,0.25,474
"3292",3292,3292,31,26,221,154,18,20,"中部","三条・燕","羽田","新潟","羽田駅新潟駅",0,4,0,NA,NA,NA,180.616668,0,NA,37.887112,0,0.25,0.001
"3293",3293,3293,31,27,221,155,18,20,"中部","魚沼","静岡","浦佐","静岡駅浦佐駅",3,3,155,13600,1,770,16.041618,1,0,15.434137,1,0,409.1
"3294",3294,3294,31,27,221,155,18,20,"中部","魚沼","羽田","新潟","羽田駅新潟駅",0,3,0,NA,NA,NA,239.958561,0,NA,97.229005,0,0,0.001
"3295",3295,3295,31,28,221,201,18,18,"中部","長野","静岡","長野","静岡駅長野駅",8,37,180,13600,1,720,1.687509,1,0,1.080028,0.216216216216216,0.756756756756757,402.6
"3296",3296,3296,31,28,221,201,18,18,"中部","長野","羽田","羽田","羽田駅羽田駅",1,37,0,NA,NA,NA,330.960557,0,NA,188.231001,0.027027027027027,0.756756756756757,0.027027027027027
"3297",3297,3297,31,29,221,203,18,24,"中部","上田","静岡","上田","静岡駅上田駅",1,53,168,12520,1,744,1.140885,1,0,0.533404,0.0188679245283019,0.981132075471698,369.4
"3298",3298,3298,31,29,221,203,18,24,"中部","上田","羽田","名古屋","羽田駅名古屋駅",0,53,0,NA,NA,NA,357.981437,0,NA,215.251881,0,0.981132075471698,0.001
"3299",3299,3299,31,30,221,211,18,24,"中部","岐阜","静岡","岐阜羽島","静岡駅岐阜羽島駅",21,97,90,7340,1,900,14.828151,1,0,14.22067,0.216494845360825,0.783505154639175,216.1
"3300",3300,3300,31,30,221,211,18,24,"中部","岐阜","羽田","名古屋","羽田駅名古屋駅",0,97,0,NA,NA,NA,205.536262,0,NA,62.806706,0,0.783505154639175,0.001
"3301",3301,3301,31,31,221,221,18,18,"中部","中部","静岡","静岡","静岡駅静岡駅",0,0,0,NA,1,1080,1.981423,1,0,1.373942,NA,NA,0
"3302",3302,3302,31,31,221,221,18,18,"中部","中部","羽田","羽田","羽田駅羽田駅",0,0,0,NA,NA,NA,262.3262513,0,NA,119.5966953,NA,NA,NA
"3303",3303,3303,31,32,221,222,18,24,"中部","西部","静岡","浜松","静岡駅浜松駅",0,0,26,2640,1,1028,2.382927167,1,0,1.775446167,NA,NA,76.9
"3304",3304,3304,31,32,221,222,18,24,"中部","西部","羽田","名古屋","羽田駅名古屋駅",0,0,0,NA,NA,NA,214.680653,0,NA,71.951097,NA,NA,NA
"3305",3305,3305,31,33,221,223,18,18,"中部","東部","静岡","三島","静岡駅三島駅",0,0,28,1940,1,1024,6.1404155,1,0,5.5329345,NA,NA,59.5
"3306",3306,3306,31,33,221,223,18,18,"中部","東部","羽田","羽田","羽田駅羽田駅",0,0,0,NA,NA,NA,224.96399633,0,NA,82.23444033,NA,NA,NA
"3307",3307,3307,31,34,221,231,18,24,"中部","名古屋","静岡","名古屋","静岡駅名古屋駅",371,755,57,6700,1,966,3.548341333,1,0,2.940860333,0.491390728476821,0.508609271523179,185.8
"3308",3308,3308,31,34,221,231,18,24,"中部","名古屋","羽田","名古屋","羽田駅名古屋駅",0,755,0,NA,NA,NA,174.108633,0,NA,31.379077,0,0.508609271523179,0.001
"3309",3309,3309,31,35,221,232,18,24,"中部","東三河","静岡","豊橋","静岡駅豊橋駅",39,617,47,3880,1,986,2.102744667,1,0,1.495263667,0.0632090761750405,0.936790923824959,113.4
"3310",3310,3310,31,35,221,232,18,24,"中部","東三河","羽田","名古屋","羽田駅名古屋駅",0,617,0,NA,NA,NA,193.24704522,0,NA,50.51748922,0,0.936790923824959,0.001
"3311",3311,3311,31,36,221,233,18,24,"中部","豊田","静岡","三河安城","静岡駅三河安城駅",93,886,66,5180,1,948,10.915845,1,0,10.308364,0.104966139954853,0.895033860045147,156.1
"3312",3312,3312,31,36,221,233,18,24,"中部","豊田","羽田","名古屋","羽田駅名古屋駅",0,886,0,NA,NA,NA,177.66289,0,NA,34.933334,0,0.895033860045147,0.001
"3313",3313,3313,31,37,221,252,18,25,"中部","東北部","静岡","米原","静岡駅米原駅",5,21,109,9500,1,862,6.039839,1,0,5.432358,0.238095238095238,0.761904761904762,265.7
"3314",3314,3314,31,37,221,252,18,25,"中部","東北部","羽田","関西国際","羽田駅関西国際駅",0,21,72.6111111085,11550,21900,870,272.931729,0,2.71428571428571,130.202173,0,0.761904761904762,0.001
"3315",3315,3315,31,38,221,261,18,25,"中部","京都","静岡","京都","静岡駅京都駅",167,192,89,11240,1,902,3.123612,1,0,2.516131,0.869791666666667,0.130208333333333,333.4
"3316",3316,3316,31,38,221,261,18,25,"中部","京都","羽田","関西国際","羽田駅関西国際駅",0,192,72.6111111085,11550,21900,870,221.171982,0,2.71428571428571,78.442426,0,0.130208333333333,0.001
"3317",3317,3317,31,39,221,271,18,25,"中部","大阪","静岡","新大阪","静岡駅新大阪駅",71,93,109,12520,1,862,1.712602,1,0,1.105121,0.763440860215054,0.236559139784946,372.4
"3318",3318,3318,31,39,221,271,18,25,"中部","大阪","羽田","関西国際","羽田駅関西国際駅",0,93,72.6111111085,11550,21900,870,178.607045,0,2.71428571428571,35.877489,0,0.236559139784946,0.001
"3319",3319,3319,31,40,221,281,18,25,"中部","神戸","静岡","新神戸","静岡駅新神戸駅",34,51,122,13600,1,836,2.333888,1,0,1.726407,0.666666666666667,0.333333333333333,409.3
"3320",3320,3320,31,40,221,281,18,25,"中部","神戸","羽田","関西国際","羽田駅関西国際駅",0,51,72.6111111085,11550,21900,870,170.973817,0,2.71428571428571,28.244261,0,0.333333333333333,0.001
"3321",3321,3321,31,41,221,283,18,25,"中部","播磨","静岡","姫路","静岡駅姫路駅",28,37,139,15120,1,802,2.036728667,1,0,1.429247667,0.756756756756757,0.243243243243243,464.1
"3322",3322,3322,31,41,221,283,18,25,"中部","播磨","羽田","関西国際","羽田駅関西国際駅",0,37,72.6111111085,11550,21900,870,207.51084967,0,2.71428571428571,64.78129367,0,0.243243243243243,0.001
"3323",3323,3323,31,42,221,331,18,30,"中部","県南","静岡","岡山","静岡駅岡山駅",35,44,154,17500,1,772,1.796851167,1,0,1.189370167,0.795454545454545,0.204545454545455,552.7
"3324",3324,3324,31,42,221,331,18,30,"中部","県南","羽田","岡山","羽田駅岡山駅",0,44,80,15050,3285,635,162.41367467,0,2,19.68411867,0,0.204545454545455,0.001
"3325",3325,3325,31,43,221,341,18,31,"中部","広島","静岡","広島","静岡駅広島駅",37,40,195,20300,1,690,2.7123045,1,0,2.1048235,0.925,0.075,714
"3326",3326,3326,31,43,221,341,18,31,"中部","広島","羽田","広島","羽田駅広島駅",0,40,87.5,15400,5840,735,187.85307217,0,3,45.12351617,0,0.075,0.001
"3327",3327,3327,31,44,221,342,18,31,"中部","備後","静岡","福山","静岡駅福山駅",4,7,172,19220,1,736,1.174746167,1,0,0.567265167,0.571428571428571,0.428571428571429,611
"3328",3328,3328,31,44,221,342,18,31,"中部","備後","羽田","広島","羽田駅広島駅",0,7,87.5,15400,5840,735,185.7299955,0,3,43.0004395,0,0.428571428571429,0.001
"3329",3329,3329,31,45,221,351,18,32,"中部","山口","静岡","新山口","静岡駅新山口駅",9,12,223,22680,1,634,11.50307774,1,0,10.89559674,0.75,0.25,846.8
"3330",3330,3330,31,45,221,351,18,32,"中部","山口","羽田","山口宇部","羽田駅山口宇部駅",0,12,100,17300,2920,655,177.34126948,0,2,34.61171348,0,0.25,0.001
"3331",3331,3331,31,46,221,352,18,32,"中部","下関","静岡","新下関","静岡駅新下関駅",1,1,366,23320,1,348,6.081187,1,0,5.473706,1,0,908.5
"3332",3332,3332,31,46,221,352,18,32,"中部","下関","羽田","山口宇部","羽田駅山口宇部駅",0,1,100,17300,2920,655,173.902781,0,2,31.173225,0,0,0.001
"3333",3333,3333,31,47,221,353,18,32,"中部","宇部","静岡","厚狭","静岡駅厚狭駅",2,2,355,23320,1,370,14.189878,1,0,13.582397,1,0,881.9
"3334",3334,3334,31,47,221,353,18,32,"中部","宇部","羽田","山口宇部","羽田駅山口宇部駅",0,2,100,17300,2920,655,146.340449,0,2,3.610893,0,0,0.001
"3335",3335,3335,31,48,221,354,18,32,"中部","岩国","静岡","新岩国","静岡駅新岩国駅",0,0,305,20960,1,470,7.092142,1,0,6.484661,NA,NA,755.4
"3336",3336,3336,31,48,221,354,18,32,"中部","岩国","羽田","山口宇部","羽田駅山口宇部駅",0,0,100,17300,2920,655,233.674965,0,2,90.945409,NA,NA,NA
"3337",3337,3337,31,49,221,355,18,32,"中部","徳山","静岡","徳山","静岡駅徳山駅",3,3,220,22240,1,640,7.898105,1,0,7.290624,1,0,802.5
"3338",3338,3338,31,49,221,355,18,32,"中部","徳山","羽田","山口宇部","羽田駅山口宇部駅",0,3,100,17300,2920,655,198.381859,0,2,55.652303,0,0,0.001
"3339",3339,3339,31,50,221,401,18,37,"中部","福岡","静岡","博多","静岡駅博多駅",16,49,259,24620,1,562,2.36114,1,0,1.753659,0.326530612244898,0.244897959183674,994.7
"3340",3340,3340,31,50,221,401,18,37,"中部","福岡","羽田","福岡","羽田駅福岡駅",21,49,107.826086956522,16697.1014492754,25185,805,146.761254,0,2.33333333333333,4.031698,0.428571428571429,0.244897959183674,0.428571428571429
"3341",3341,3341,31,51,221,402,18,37,"中部","北九州","静岡","小倉","静岡駅小倉駅",12,16,242,23980,1,596,1.351954333,1,0,0.744473333,0.75,0.125,927.5
"3342",3342,3342,31,51,221,402,18,37,"中部","北九州","羽田","福岡","羽田駅福岡駅",2,16,107.826086956522,16697.1014492754,25185,805,187.858932,0,2.33333333333333,45.129376,0.125,0.125,0.125
"3343",3343,3343,31,52,221,432,18,41,"中部","八代・芦北","静岡","新八代","静岡駅新八代駅",1,1,359,27000,1,362,3.103992667,1,0,2.496511667,1,0,1146
"3344",3344,3344,31,52,221,432,18,41,"中部","八代・芦北","羽田","熊本","羽田駅熊本駅",0,1,110,17325,5840,660,181.5109245,0,3,38.7813685,0,0,0.001
"3345",3345,3345,31,53,221,461,18,44,"中部","鹿児島","静岡","鹿児島中央","静岡駅鹿児島中央駅",3,26,404,29600,1,272,2.522045167,1,0,1.914564167,0.115384615384615,0.5,1283.6
"3346",3346,3346,31,53,221,461,18,44,"中部","鹿児島","羽田","鹿児島","羽田駅鹿児島駅",10,26,110,18756.25,5840,630,167.93478117,0,3,25.20522517,0.384615384615385,0.5,0.384615384615385
"3347",3347,3347,31,54,221,462,18,44,"中部","川北薩・串木野","静岡","川内","静岡駅川内駅",3,4,392,28300,1,296,1.441455167,1,0,0.833974167,0.75,0,1237.5
"3348",3348,3348,31,54,221,462,18,44,"中部","川北薩・串木野","羽田","鹿児島","羽田駅鹿児島駅",1,4,110,18756.25,5840,630,177.93894617,0,3,35.20939017,0.25,0,0.25
"3349",3349,3349,32,1,222,22,24,10,"西部","南部","浜松","八戸","浜松駅八戸駅",2,3,305,23320,1,470,10.20079,1,0,4.994543,0.666666666666667,0.333333333333333,889
"3350",3350,3350,32,1,222,22,24,10,"西部","南部","名古屋","三沢","名古屋駅三沢駅",0,3,0,NA,NA,NA,26.456241,0,NA,22.523849,0,0.333333333333333,0.001
"3351",3351,3351,32,2,222,31,24,11,"西部","盛岡","浜松","盛岡","浜松駅盛岡駅",6,6,269,21600,1,542,6.73094,1,0,1.524693,1,0,792.4
"3352",3352,3352,32,2,222,31,24,11,"西部","盛岡","名古屋","花巻","名古屋駅花巻駅",0,6,0,NA,NA,NA,35.149662,0,NA,31.21727,0,0,0.001
"3353",3353,3353,32,3,222,32,24,11,"西部","北上中部","浜松","新花巻","浜松駅新花巻駅",1,1,269,20960,1,542,10.412494,1,0,5.206247,1,0,757.1
"3354",3354,3354,32,3,222,32,24,11,"西部","北上中部","名古屋","花巻","名古屋駅花巻駅",0,1,0,NA,NA,NA,7.864784,0,NA,3.932392,0,0,0.001
"3355",3355,3355,32,4,222,33,24,11,"西部","両磐","浜松","一ノ関","浜松駅一ノ関駅",0,0,231,20300,1,618,6.590728,1,0,1.384481,NA,NA,702.2
"3356",3356,3356,32,4,222,33,24,11,"西部","両磐","名古屋","花巻","名古屋駅花巻駅",0,0,0,NA,NA,NA,57.906074,0,NA,53.973682,NA,NA,NA
"3357",3357,3357,32,5,222,41,24,12,"西部","仙台","浜松","仙台","浜松駅仙台駅",15,16,195,19220,1,690,6.524707,1,0,1.31846,0.9375,0.0625,608.9
"3358",3358,3358,32,5,222,41,24,12,"西部","仙台","名古屋","仙台","名古屋駅仙台駅",0,16,0,NA,NA,NA,19.223373,0,NA,15.290981,0,0.0625,0.001
"3359",3359,3359,32,6,222,43,24,12,"西部","古川","浜松","くりこま高原","浜松駅くりこま高原駅",1,2,219,19660,1,642,10.270255,1,0,5.064008,0.5,0.5,673.3
"3360",3360,3360,32,6,222,43,24,12,"西部","古川","名古屋","仙台","名古屋駅仙台駅",0,2,0,NA,NA,NA,70.010107,0,NA,66.077715,0,0.5,0.001
"3361",3361,3361,32,7,222,51,24,13,"西部","秋田臨海","浜松","秋田","浜松駅秋田駅",3,4,322,23320,1,436,7.517781,1,0,2.311534,0.75,0,919.7
"3362",3362,3362,32,7,222,51,24,13,"西部","秋田臨海","名古屋","秋田","名古屋駅秋田駅",1,4,0,NA,NA,NA,19.261913,0,NA,15.329521,0.25,0,0.25
"3363",3363,3363,32,8,222,61,24,15,"西部","山形","浜松","山形","浜松駅山形駅",1,1,256,19220,1,568,6.524855,1,0,1.318608,1,0,617
"3364",3364,3364,32,8,222,61,24,15,"西部","山形","名古屋","山形","名古屋駅山形駅",0,1,0,NA,NA,NA,21.301674,0,NA,17.369282,0,0,0.001
"3365",3365,3365,32,9,222,63,24,12,"西部","米沢","浜松","米沢","浜松駅米沢駅",1,1,222,17920,1,636,6.96125,1,0,1.755003,1,0,570
"3366",3366,3366,32,9,222,63,24,12,"西部","米沢","名古屋","仙台","名古屋駅仙台駅",0,1,0,NA,NA,NA,79.224845,0,NA,75.292453,0,0,0.001
"3367",3367,3367,32,10,222,64,24,12,"西部","新庄","浜松","新庄","浜松駅新庄駅",0,0,304,19660,1,472,1.529281,1,0,0.439995,NA,NA,678.5
"3368",3368,3368,32,10,222,64,24,12,"西部","新庄","名古屋","仙台","名古屋駅仙台駅",0,0,0,NA,NA,NA,174.061066,0,NA,88.506228,NA,NA,NA
"3369",3369,3369,32,11,222,71,24,12,"西部","福島","浜松","福島","浜松駅福島駅",3,4,187,16840,1,706,3.069979833,1,0,1.980693833,0.75,0.25,529.9
"3370",3370,3370,32,11,222,71,24,12,"西部","福島","名古屋","仙台","名古屋駅仙台駅",0,4,0,NA,NA,NA,137.5349495,0,NA,51.9801115,0,0.25,0.001
"3371",3371,3371,32,12,222,73,24,17,"西部","郡山","浜松","郡山","浜松駅郡山駅",1,3,172,15760,1,736,4.077564,1,0,2.988278,0.333333333333333,0.666666666666667,483.8
"3372",3372,3372,32,12,222,73,24,17,"西部","郡山","名古屋","福島","名古屋駅福島駅",0,3,0,NA,NA,NA,107.4231195,0,NA,21.8682815,0,0.666666666666667,0.001
"3373",3373,3373,32,13,222,76,24,17,"西部","白河","浜松","新白河","浜松駅新白河駅",4,4,179,14680,1,722,3.641265667,1,0,2.551979667,1,0,442.5
"3374",3374,3374,32,13,222,76,24,17,"西部","白河","名古屋","福島","名古屋駅福島駅",0,4,0,NA,NA,NA,109.1088045,0,NA,23.5539665,0,0,0.001
"3375",3375,3375,32,14,222,91,24,18,"西部","宇都宮","浜松","宇都宮","浜松駅宇都宮駅",18,26,145,12520,1,790,3.238195667,1,0,2.148909667,0.692307692307692,0.307692307692308,366.6
"3376",3376,3376,32,14,222,91,24,18,"西部","宇都宮","名古屋","羽田","名古屋駅羽田駅",0,26,0,NA,NA,NA,182.54318033,0,NA,96.98834233,0,0.307692307692308,0.001
"3377",3377,3377,32,15,222,93,24,18,"西部","栃木・小山","浜松","小山","浜松駅小山駅",2,4,136,11240,1,808,10.530388259,1,0,9.441102259,0.5,0.5,337.7
"3378",3378,3378,32,15,222,93,24,18,"西部","栃木・小山","名古屋","羽田","名古屋駅羽田駅",0,4,0,NA,NA,NA,172.83750181,0,NA,87.28266381,0,0.5,0.001
"3379",3379,3379,32,16,222,95,24,18,"西部","那須","浜松","那須塩原","浜松駅那須塩原駅",4,5,164,13600,1,752,7.996622,1,0,6.907336,0.8,0.2,414.9
"3380",3380,3380,32,16,222,95,24,18,"西部","那須","名古屋","羽田","名古屋駅羽田駅",0,5,0,NA,NA,NA,233.620904,0,NA,148.066066,0,0.2,0.001
"3381",3381,3381,32,17,222,101,24,18,"西部","前橋・高崎","浜松","高崎","浜松駅高崎駅",10,17,143,12520,1,794,9.965122,1,0,8.875836,0.588235294117647,0.411764705882353,362.1
"3382",3382,3382,32,17,222,101,24,18,"西部","前橋・高崎","名古屋","羽田","名古屋駅羽田駅",0,17,0,NA,NA,NA,199.271145,0,NA,113.716307,0,0.411764705882353,0.001
"3383",3383,3383,32,18,222,104,24,18,"西部","沼田・利根","浜松","上毛高原","浜松駅上毛高原駅",3,4,168,13600,1,744,9.619953,1,0,8.530667,0.75,0.25,408.7
"3384",3384,3384,32,18,222,104,24,18,"西部","沼田・利根","名古屋","羽田","名古屋駅羽田駅",0,4,0,NA,NA,NA,224.346509,0,NA,138.791671,0,0.25,0.001
"3385",3385,3385,32,19,222,111,24,18,"西部","浦和","浜松","大宮","浜松駅大宮駅",67,114,120,10160,1,840,6.491483,1,0,5.402197,0.587719298245614,0.412280701754386,287.4
"3386",3386,3386,32,19,222,111,24,18,"西部","浦和","名古屋","羽田","名古屋駅羽田駅",0,114,0,NA,NA,NA,122.435413,0,NA,36.880575,0,0.412280701754386,0.001
"3387",3387,3387,32,20,222,113,24,18,"西部","児玉・大里","浜松","熊谷","浜松駅熊谷駅",8,16,133,11240,1,814,1.798648,1,0,0.709362,0.5,0.5,321.8
"3388",3388,3388,32,20,222,113,24,18,"西部","児玉・大里","名古屋","羽田","名古屋駅羽田駅",0,16,0,NA,NA,NA,160.974985,0,NA,75.420147,0,0.5,0.001
"3389",3389,3389,32,21,222,131,24,18,"西部","23区","浜松","東京","浜松駅東京駅",917,1173,94,8860,1,892,NA,1,0,NA,0.781756180733163,0.218243819266837,257.1
"3390",3390,3390,32,21,222,131,24,18,"西部","23区","名古屋","羽田","名古屋駅羽田駅",0,1173,0,NA,NA,NA,NA,0,NA,NA,0,0.218243819266837,0.001
"3391",3391,3391,32,22,222,141,24,18,"西部","横浜","浜松","新横浜","浜松駅新横浜駅",189,347,75,8000,1,930,6.9517015,1,0,5.8624155,0.544668587896254,0.455331412103746,228.3
"3392",3392,3392,32,22,222,141,24,18,"西部","横浜","名古屋","羽田","名古屋駅羽田駅",0,347,0,NA,NA,NA,105.738008,0,NA,20.18317,0,0.455331412103746,0.001
"3393",3393,3393,32,23,222,144,24,18,"西部","小田原","浜松","小田原","浜松駅小田原駅",36,156,79,6040,1,922,2.358864,1,0,1.269578,0.230769230769231,0.769230769230769,173.2
"3394",3394,3394,32,23,222,144,24,18,"西部","小田原","名古屋","羽田","名古屋駅羽田駅",0,156,0,NA,NA,NA,145.56650717,0,NA,60.01166917,0,0.769230769230769,0.001
"3395",3395,3395,32,24,222,151,24,20,"西部","新潟","浜松","新潟","浜松駅新潟駅",3,9,214,18580,1,652,3.195570667,1,0,2.106284667,0.333333333333333,0.666666666666667,591
"3396",3396,3396,32,24,222,151,24,20,"西部","新潟","名古屋","新潟","名古屋駅新潟駅",0,9,0,NA,NA,NA,97.66891717,0,NA,12.11407917,0,0.666666666666667,0.001
"3397",3397,3397,32,25,222,152,24,20,"西部","長岡","浜松","長岡","浜松駅長岡駅",5,7,191,16840,1,698,1.380229,1,0,0.290943,0.714285714285714,0.285714285714286,527.7
"3398",3398,3398,32,25,222,152,24,20,"西部","長岡","名古屋","新潟","名古屋駅新潟駅",0,7,0,NA,NA,NA,144.40340059,0,NA,58.84856259,0,0.285714285714286,0.001
"3399",3399,3399,32,26,222,154,24,20,"西部","三条・燕","浜松","燕三条","浜松駅燕三条駅",0,1,202,17500,1,676,2.843496,1,0,1.75421,0,1,550.9
"3400",3400,3400,32,26,222,154,24,20,"西部","三条・燕","名古屋","新潟","名古屋駅新潟駅",0,1,0,NA,NA,NA,123.44195,0,NA,37.887112,0,1,0.001
