i,j,駅i,駅j,distance,cost
68,3,新青森,新横浜,742.5,10480
68,4,新青森,小田原,797.6,10800
68,5,新青森,熱海,818.3,11120
68,6,新青森,三島,834.4,11120
68,7,新青森,新富士,859.9,11340
68,8,新青森,静岡,893.9,11660
68,9,新青森,掛川,943,11990
68,10,新青森,浜松,970.8,12310
68,11,新青森,豊橋,1007.3,12640
68,12,新青森,三河安城,1050,12960
68,13,新青森,名古屋,1079.7,12960
68,14,新青森,岐阜羽島,1110,13180
68,15,新青森,米原,1159.6,13500
68,16,新青森,京都,1227.3,14150
68,17,新青森,新大阪,1266.3,14470
68,18,新青森,新神戸,1303.2,14800
68,19,新青森,西明石,1326,15010
68,20,新青森,姫路,1358,15010
68,21,新青森,相生,1378.7,15340
68,22,新青森,岡山,1446.6,15980
68,23,新青森,新倉敷,1471.8,15980
68,24,新青森,福山,1504.9,16310
68,25,新青森,新尾道,1525,16520
68,26,新青森,三原,1536.5,16520
68,27,新青森,東広島,1576.1,16850
68,28,新青森,広島,1607.9,17170
68,29,新青森,新岩国,1649.3,17500
68,30,新青森,徳山,1696.4,17820
68,31,新青森,新山口,1740.7,18140
68,32,新青森,厚狭,1775.8,18360
68,33,新青森,新下関,1802.4,18680
68,34,新青森,小倉,1821.4,18680
68,35,新青森,博多,1888.6,19330
68,36,新青森,新鳥栖,1917.2,19330
68,37,新青森,久留米,1924.3,19660
68,38,新青森,筑後船小屋,1940.1,19660
68,39,新青森,新大牟田,1957.9,19660
68,40,新青森,新玉名,1979,19870
68,41,新青森,熊本,2007,20200
68,42,新青森,新八代,2039.9,20200
68,43,新青森,新水俣,2082.7,20840
68,44,新青森,出水,2098.7,20840
68,45,新青森,川内,2131.4,21170
68,46,新青森,鹿児島中央,2177.5,21490
68,47,新青森,上野,710.1,10150
68,48,新青森,大宮,683.4,10150
68,49,新青森,小山,633.1,9610
68,50,新青森,宇都宮,604.2,9610
68,51,新青森,那須塩原,555.9,8750
68,52,新青森,新白河,528.3,8420
68,53,新青森,郡山,487,7880
68,54,新青森,福島,440.9,7340
68,55,新青森,白石蔵王,406.9,6800
68,56,新青森,仙台,361.9,6260
68,57,新青森,古川,318.7,5400
68,58,新青森,くりこま高原,297.5,5080
68,59,新青森,一ノ関,268.6,4750
68,60,新青森,水沢江刺,243.6,4430
68,61,新青森,北上,226.2,4000
68,62,新青森,新花巻,213.7,3670
68,63,新青森,盛岡,178.4,3020
68,64,新青森,いわて沼宮内,147.3,2590
68,65,新青森,二戸,112.7,1940
68,66,新青森,八戸,81.8,1490
68,67,新青森,七戸十和田,45.7,840
68,68,新青森,新青森,0,#N/A
68,69,新青森,熊谷,649,9830
68,70,新青森,本庄早稲田,627.7,9610
68,71,新青森,高崎,608.7,9610
68,72,新青森,上毛高原,562.1,8960
68,73,新青森,越後湯沢,514.5,8210
68,74,新青森,浦佐,484.8,7880
68,75,新青森,長岡,443.1,7340
68,76,新青森,燕三条,419.9,6800
68,77,新青森,新潟,379.8,6260
68,78,新青森,安中榛名,590.2,9290
68,79,新青森,軽井沢,566.9,8960
68,80,新青森,佐久平,549.3,8750
68,81,新青森,上田,524.5,8420
68,82,新青森,長野,491.3,7880
68,83,新青森,飯山,461.4,7560
68,84,新青森,上越妙高,431.8,7020
68,85,新青森,糸魚川,394.8,6480
68,86,新青森,黒部宇奈月温泉,355.6,5940
68,87,新青森,富山,321.8,5620
68,88,新青森,新高岡,302.9,5400
68,89,新青森,金沢,263.2,4750
68,90,新青森,米沢,400.8,6800
68,91,新青森,高畠,391,6480
68,92,新青森,赤湯,384.8,6480
68,93,新青森,かみのやま温泉,365.9,6260
68,94,新青森,山形,353.8,5940
68,95,新青森,天童,340.5,5940
68,96,新青森,さくらんぼ東根,332.8,5620
68,97,新青森,村山,327.4,5620
68,98,新青森,大石田,314,5400
68,99,新青森,新庄,292.3,5080
68,100,新青森,雫石,162.4,3020
68,101,新青森,田沢湖,138.3,2270
68,102,新青森,角館,119.6,1940
68,103,新青森,大曲,102.8,1940
68,104,新青森,秋田,51.1,970
69,1,熊谷,東京,64.7,1140
69,2,熊谷,品川,71.5,1320
69,3,熊谷,新横浜,93.5,1660
69,4,熊谷,小田原,148.6,2590
69,5,熊谷,熱海,169.3,3020
69,6,熊谷,三島,185.4,3350
69,7,熊谷,新富士,210.9,3670
69,8,熊谷,静岡,244.9,4430
69,9,熊谷,掛川,294,5080
69,10,熊谷,浜松,321.8,5620
69,11,熊谷,豊橋,358.3,5940
69,12,熊谷,三河安城,401,6800
69,13,熊谷,名古屋,430.7,7020
69,14,熊谷,岐阜羽島,461,7560
69,15,熊谷,米原,510.6,8210
69,16,熊谷,京都,578.3,8960
69,17,熊谷,新大阪,617.3,9610
69,18,熊谷,新神戸,654.2,9830
69,19,熊谷,西明石,677,9830
69,20,熊谷,姫路,709,10150
69,21,熊谷,相生,729.7,10480
69,22,熊谷,岡山,797.6,10800
69,23,熊谷,新倉敷,822.8,11120
69,24,熊谷,福山,855.9,11340
69,25,熊谷,新尾道,876,11340
69,26,熊谷,三原,887.5,11660
69,27,熊谷,東広島,927.1,11990
69,28,熊谷,広島,958.9,11990
69,29,熊谷,新岩国,1000.3,12640
69,30,熊谷,徳山,1047.4,12960
69,31,熊谷,新山口,1091.7,13180
69,32,熊谷,厚狭,1126.8,13500
69,33,熊谷,新下関,1153.4,13500
69,34,熊谷,小倉,1172.4,13820
69,35,熊谷,博多,1239.6,14150
69,36,熊谷,新鳥栖,1268.2,14470
69,37,熊谷,久留米,1275.3,14470
69,38,熊谷,筑後船小屋,1291.1,14800
69,39,熊谷,新大牟田,1308.9,14800
69,40,熊谷,新玉名,1330,15010
69,41,熊谷,熊本,1358,15010
69,42,熊谷,新八代,1390.9,15340
69,43,熊谷,新水俣,1433.7,15660
69,44,熊谷,出水,1449.7,15980
69,45,熊谷,川内,1482.4,16310
69,46,熊谷,鹿児島中央,1528.5,16520
69,47,熊谷,上野,61.1,1140
69,48,熊谷,大宮,34.4,580
69,49,熊谷,小山,84.7,1490
69,50,熊谷,宇都宮,113.6,1940
69,51,熊谷,那須塩原,161.9,3020
69,52,熊谷,新白河,189.5,3350
69,53,熊谷,郡山,230.8,4000
69,54,熊谷,福島,276.9,4750
69,55,熊谷,白石蔵王,310.9,5400
69,56,熊谷,仙台,355.9,5940
69,57,熊谷,古川,399.1,6480
69,58,熊谷,くりこま高原,420.3,7020
69,59,熊谷,一ノ関,449.2,7340
69,60,熊谷,水沢江刺,474.2,7560
69,61,熊谷,北上,491.6,7880
69,62,熊谷,新花巻,504.1,8210
69,63,熊谷,盛岡,539.4,8420
69,64,熊谷,いわて沼宮内,570.5,8960
69,65,熊谷,二戸,605.1,9610
69,66,熊谷,八戸,636,9610
69,67,熊谷,七戸十和田,672.1,9830
69,68,熊谷,新青森,717.8,10150
69,69,熊谷,熊谷,0,#N/A
69,70,熊谷,本庄早稲田,21.3,410
69,71,熊谷,高崎,40.3,760
69,72,熊谷,上毛高原,86.9,1490
69,73,熊谷,越後湯沢,134.5,2270
69,74,熊谷,浦佐,164.2,3020
69,75,熊谷,長岡,205.9,3670
69,76,熊谷,燕三条,229.1,4000
69,77,熊谷,新潟,269.2,4750
69,78,熊谷,安中榛名,58.8,970
69,79,熊谷,軽井沢,82.1,1490
69,80,熊谷,佐久平,99.7,1660
69,81,熊谷,上田,124.5,2270
69,82,熊谷,長野,157.7,2590
69,83,熊谷,飯山,187.6,3350
69,84,熊谷,上越妙高,217.2,3670
69,85,熊谷,糸魚川,254.2,4430
69,86,熊谷,黒部宇奈月温泉,293.4,5080
69,87,熊谷,富山,327.2,5620
69,88,熊谷,新高岡,346.1,5940
69,89,熊谷,金沢,385.8,6480
69,90,熊谷,米沢,317,5400
69,91,熊谷,高畠,326.8,5620
69,92,熊谷,赤湯,333,5620
69,93,熊谷,かみのやま温泉,351.9,5940
69,94,熊谷,山形,364,6260
69,95,熊谷,天童,377.3,6260
69,96,熊谷,さくらんぼ東根,385,6480
69,97,熊谷,村山,390.4,6480
69,98,熊谷,大石田,403.8,6800
69,99,熊谷,新庄,425.5,7020
69,100,熊谷,雫石,555.4,8750
69,101,熊谷,田沢湖,579.5,8960
69,102,熊谷,角館,598.2,9290
69,103,熊谷,大曲,615,9610
69,104,熊谷,秋田,666.7,9830
70,1,本庄早稲田,東京,86,1490
70,2,本庄早稲田,品川,92.8,1660
70,3,本庄早稲田,新横浜,114.8,1940
70,4,本庄早稲田,小田原,169.9,3020
70,5,本庄早稲田,熱海,190.6,3350
70,6,本庄早稲田,三島,206.7,3670
70,7,本庄早稲田,新富士,232.2,4000
70,8,本庄早稲田,静岡,266.2,4750
70,9,本庄早稲田,掛川,315.3,5400
70,10,本庄早稲田,浜松,343.1,5940
70,11,本庄早稲田,豊橋,379.6,6260
70,12,本庄早稲田,三河安城,422.3,7020
70,13,本庄早稲田,名古屋,452,7340
70,14,本庄早稲田,岐阜羽島,482.3,7880
70,15,本庄早稲田,米原,531.9,8420
70,16,本庄早稲田,京都,599.6,9290
70,17,本庄早稲田,新大阪,638.6,9610
70,18,本庄早稲田,新神戸,675.5,9830
70,19,本庄早稲田,西明石,698.3,10150
70,20,本庄早稲田,姫路,730.3,10480
70,21,本庄早稲田,相生,751,10480
70,22,本庄早稲田,岡山,818.9,11120
70,23,本庄早稲田,新倉敷,844.1,11340
70,24,本庄早稲田,福山,877.2,11340
70,25,本庄早稲田,新尾道,897.3,11660
70,26,本庄早稲田,三原,908.8,11660
70,27,本庄早稲田,東広島,948.4,11990
70,28,本庄早稲田,広島,980.2,12310
70,29,本庄早稲田,新岩国,1021.6,12640
70,30,本庄早稲田,徳山,1068.7,12960
70,31,本庄早稲田,新山口,1113,13180
70,32,本庄早稲田,厚狭,1148.1,13500
70,33,本庄早稲田,新下関,1174.7,13820
70,34,本庄早稲田,小倉,1193.7,13820
70,35,本庄早稲田,博多,1260.9,14470
70,36,本庄早稲田,新鳥栖,1289.5,14800
70,37,本庄早稲田,久留米,1296.6,14800
70,38,本庄早稲田,筑後船小屋,1312.4,14800
70,39,本庄早稲田,新大牟田,1330.2,15010
70,40,本庄早稲田,新玉名,1351.3,15010
70,41,本庄早稲田,熊本,1379.3,15340
70,42,本庄早稲田,新八代,1412.2,15660
70,43,本庄早稲田,新水俣,1455,15980
70,44,本庄早稲田,出水,1471,15980
70,45,本庄早稲田,川内,1503.7,16310
70,46,本庄早稲田,鹿児島中央,1549.8,16520
70,47,本庄早稲田,上野,82.4,1490
70,48,本庄早稲田,大宮,55.7,970
70,49,本庄早稲田,小山,106,1940
70,50,本庄早稲田,宇都宮,134.9,2270
70,51,本庄早稲田,那須塩原,183.2,3350
70,52,本庄早稲田,新白河,210.8,3670
70,53,本庄早稲田,郡山,252.1,4430
70,54,本庄早稲田,福島,298.2,5080
70,55,本庄早稲田,白石蔵王,332.2,5620
70,56,本庄早稲田,仙台,377.2,6260
70,57,本庄早稲田,古川,420.4,7020
70,58,本庄早稲田,くりこま高原,441.6,7340
70,59,本庄早稲田,一ノ関,470.5,7560
70,60,本庄早稲田,水沢江刺,495.5,7880
70,61,本庄早稲田,北上,512.9,8210
70,62,本庄早稲田,新花巻,525.4,8420
70,63,本庄早稲田,盛岡,560.7,8960
70,64,本庄早稲田,いわて沼宮内,591.8,9290
70,65,本庄早稲田,二戸,626.4,9610
70,66,本庄早稲田,八戸,657.3,9830
70,67,本庄早稲田,七戸十和田,693.4,10150
70,68,本庄早稲田,新青森,739.1,10480
70,69,本庄早稲田,熊谷,21.3,410
70,70,本庄早稲田,本庄早稲田,0,#N/A
70,71,本庄早稲田,高崎,19,320
70,72,本庄早稲田,上毛高原,65.6,1140
70,73,本庄早稲田,越後湯沢,113.2,1940
70,74,本庄早稲田,浦佐,142.9,2590
70,75,本庄早稲田,長岡,184.6,3350
70,76,本庄早稲田,燕三条,207.8,3670
70,77,本庄早稲田,新潟,247.9,4430
70,78,本庄早稲田,安中榛名,37.5,670
70,79,本庄早稲田,軽井沢,60.8,1140
70,80,本庄早稲田,佐久平,78.4,1320
70,81,本庄早稲田,上田,103.2,1940
70,82,本庄早稲田,長野,136.4,2270
70,83,本庄早稲田,飯山,166.3,3020
70,84,本庄早稲田,上越妙高,195.9,3350
70,85,本庄早稲田,糸魚川,232.9,4000
70,86,本庄早稲田,黒部宇奈月温泉,272.1,4750
70,87,本庄早稲田,富山,305.9,5400
70,88,本庄早稲田,新高岡,324.8,5620
70,89,本庄早稲田,金沢,364.5,6260
70,90,本庄早稲田,米沢,338.3,5620
70,91,本庄早稲田,高畠,348.1,5940
70,92,本庄早稲田,赤湯,354.3,5940
70,93,本庄早稲田,かみのやま温泉,373.2,6260
70,94,本庄早稲田,山形,385.3,6480
70,95,本庄早稲田,天童,398.6,6480
70,96,本庄早稲田,さくらんぼ東根,406.3,6800
70,97,本庄早稲田,村山,411.7,6800
70,98,本庄早稲田,大石田,425.1,7020
70,99,本庄早稲田,新庄,446.8,7340
70,100,本庄早稲田,雫石,576.7,8960
70,101,本庄早稲田,田沢湖,600.8,9610
70,102,本庄早稲田,角館,619.5,9610
70,103,本庄早稲田,大曲,636.3,9610
70,104,本庄早稲田,秋田,688,10150
71,1,高崎,東京,105,1940
71,2,高崎,品川,111.8,1940
71,3,高崎,新横浜,133.8,2270
71,4,高崎,小田原,188.9,3350
71,5,高崎,熱海,209.6,3670
71,6,高崎,三島,225.7,4000
71,7,高崎,新富士,251.2,4430
71,8,高崎,静岡,285.2,5080
71,9,高崎,掛川,334.3,5620
71,10,高崎,浜松,362.1,6260
71,11,高崎,豊橋,398.6,6480
71,12,高崎,三河安城,441.3,7340
71,13,高崎,名古屋,471,7560
71,14,高崎,岐阜羽島,501.3,8210
71,15,高崎,米原,550.9,8750
71,16,高崎,京都,618.6,9610
71,17,高崎,新大阪,657.6,9830
71,18,高崎,新神戸,694.5,10150
71,19,高崎,西明石,717.3,10150
71,20,高崎,姫路,749.3,10480
71,21,高崎,相生,770,10800
71,22,高崎,岡山,837.9,11120
71,23,高崎,新倉敷,863.1,11340
71,24,高崎,福山,896.2,11660
71,25,高崎,新尾道,916.3,11660
71,26,高崎,三原,927.8,11990
71,27,高崎,東広島,967.4,12310
71,28,高崎,広島,999.2,12310
71,29,高崎,新岩国,1040.6,12960
71,30,高崎,徳山,1087.7,13180
71,31,高崎,新山口,1132,13500
71,32,高崎,厚狭,1167.1,13820
71,33,高崎,新下関,1193.7,13820
71,34,高崎,小倉,1212.7,14150
71,35,高崎,博多,1279.9,14470
71,36,高崎,新鳥栖,1308.5,14800
71,37,高崎,久留米,1315.6,14800
71,38,高崎,筑後船小屋,1331.4,15010
71,39,高崎,新大牟田,1349.2,15010
71,40,高崎,新玉名,1370.3,15340
71,41,高崎,熊本,1398.3,15340
71,42,高崎,新八代,1431.2,15660
71,43,高崎,新水俣,1474,15980
71,44,高崎,出水,1490,16310
71,45,高崎,川内,1522.7,16520
71,46,高崎,鹿児島中央,1568.8,16850
71,47,高崎,上野,101.4,1940
71,48,高崎,大宮,74.7,1320
71,49,高崎,小山,125,2270
71,50,高崎,宇都宮,153.9,2590
71,51,高崎,那須塩原,202.2,3670
71,52,高崎,新白河,229.8,4000
71,53,高崎,郡山,271.1,4750
71,54,高崎,福島,317.2,5400
71,55,高崎,白石蔵王,351.2,5940
71,56,高崎,仙台,396.2,6480
71,57,高崎,古川,439.4,7020
71,58,高崎,くりこま高原,460.6,7560
71,59,高崎,一ノ関,489.5,7880
71,60,高崎,水沢江刺,514.5,8210
71,61,高崎,北上,531.9,8420
71,62,高崎,新花巻,544.4,8750
71,63,高崎,盛岡,579.7,8960
71,64,高崎,いわて沼宮内,610.8,9610
71,65,高崎,二戸,645.4,9830
71,66,高崎,八戸,676.3,9830
71,67,高崎,七戸十和田,712.4,10150
71,68,高崎,新青森,758.1,10480
71,69,高崎,熊谷,40.3,760
71,70,高崎,本庄早稲田,19,320
71,71,高崎,高崎,0,#N/A
71,72,高崎,上毛高原,46.6,840
71,73,高崎,越後湯沢,94.2,1660
71,74,高崎,浦佐,123.9,2270
71,75,高崎,長岡,165.6,3020
71,76,高崎,燕三条,188.8,3350
71,77,高崎,新潟,228.9,4000
71,78,高崎,安中榛名,18.5,320
71,79,高崎,軽井沢,41.8,760
71,80,高崎,佐久平,59.4,970
71,81,高崎,上田,84.2,1490
71,82,高崎,長野,117.4,1940
71,83,高崎,飯山,147.3,2590
71,84,高崎,上越妙高,176.9,3020
71,85,高崎,糸魚川,213.9,3670
71,86,高崎,黒部宇奈月温泉,253.1,4430
71,87,高崎,富山,286.9,5080
71,88,高崎,新高岡,305.8,5400
71,89,高崎,金沢,345.5,5940
71,90,高崎,米沢,357.3,5940
71,91,高崎,高畠,367.1,6260
71,92,高崎,赤湯,373.3,6260
71,93,高崎,かみのやま温泉,392.2,6480
71,94,高崎,山形,404.3,6800
71,95,高崎,天童,417.6,6800
71,96,高崎,さくらんぼ東根,425.3,7020
71,97,高崎,村山,430.7,7020
71,98,高崎,大石田,444.1,7340
71,99,高崎,新庄,465.8,7560
71,100,高崎,雫石,595.7,9290
71,101,高崎,田沢湖,619.8,9610
71,102,高崎,角館,638.5,9610
71,103,高崎,大曲,655.3,9830
71,104,高崎,秋田,707,10150
72,1,上毛高原,東京,151.6,2590
72,2,上毛高原,品川,158.4,2590
72,3,上毛高原,新横浜,180.4,3350
72,4,上毛高原,小田原,235.5,4000
72,5,上毛高原,熱海,256.2,4430
72,6,上毛高原,三島,272.3,4750
72,7,上毛高原,新富士,297.8,5080
72,8,上毛高原,静岡,331.8,5620
72,9,上毛高原,掛川,380.9,6480
72,10,上毛高原,浜松,408.7,6800
72,11,上毛高原,豊橋,445.2,7340
72,12,上毛高原,三河安城,487.9,7880
72,13,上毛高原,名古屋,517.6,8210
72,14,上毛高原,岐阜羽島,547.9,8750
72,15,上毛高原,米原,597.5,9290
72,16,上毛高原,京都,665.2,9830
72,17,上毛高原,新大阪,704.2,10150
72,18,上毛高原,新神戸,741.1,10480
72,19,上毛高原,西明石,763.9,10800
72,20,上毛高原,姫路,795.9,10800
72,21,上毛高原,相生,816.6,11120
72,22,上毛高原,岡山,884.5,11660
72,23,上毛高原,新倉敷,909.7,11660
72,24,上毛高原,福山,942.8,11990
72,25,上毛高原,新尾道,962.9,12310
72,26,上毛高原,三原,974.4,12310
72,27,上毛高原,東広島,1014,12640
72,28,上毛高原,広島,1045.8,12960
72,29,上毛高原,新岩国,1087.2,13180
72,30,上毛高原,徳山,1134.3,13500
72,31,上毛高原,新山口,1178.6,13820
72,32,上毛高原,厚狭,1213.7,14150
72,33,上毛高原,新下関,1240.3,14470
72,34,上毛高原,小倉,1259.3,14470
72,35,上毛高原,博多,1326.5,15010
72,36,上毛高原,新鳥栖,1355.1,15010
72,37,上毛高原,久留米,1362.2,15340
72,38,上毛高原,筑後船小屋,1378,15340
72,39,上毛高原,新大牟田,1395.8,15340
72,40,上毛高原,新玉名,1416.9,15660
72,41,上毛高原,熊本,1444.9,15980
72,42,上毛高原,新八代,1477.8,15980
72,43,上毛高原,新水俣,1520.6,16520
72,44,上毛高原,出水,1536.6,16520
72,45,上毛高原,川内,1569.3,16850
72,46,上毛高原,鹿児島中央,1615.4,17170
72,47,上毛高原,上野,148,2590
72,48,上毛高原,大宮,121.3,2270
72,49,上毛高原,小山,171.6,3020
72,50,上毛高原,宇都宮,200.5,3670
72,51,上毛高原,那須塩原,248.8,4430
72,52,上毛高原,新白河,276.4,4750
72,53,上毛高原,郡山,317.7,5400
72,54,上毛高原,福島,363.8,6260
72,55,上毛高原,白石蔵王,397.8,6480
72,56,上毛高原,仙台,442.8,7340
72,57,上毛高原,古川,486,7880
72,58,上毛高原,くりこま高原,507.2,8210
72,59,上毛高原,一ノ関,536.1,8420
72,60,上毛高原,水沢江刺,561.1,8960
72,61,上毛高原,北上,578.5,8960
72,62,上毛高原,新花巻,591,9290
72,63,上毛高原,盛岡,626.3,9610
72,64,上毛高原,いわて沼宮内,657.4,9830
72,65,上毛高原,二戸,692,10150
72,66,上毛高原,八戸,722.9,10480
72,67,上毛高原,七戸十和田,759,10480
72,68,上毛高原,新青森,804.7,11120
72,69,上毛高原,熊谷,86.9,1490
72,70,上毛高原,本庄早稲田,65.6,1140
72,71,上毛高原,高崎,46.6,840
72,72,上毛高原,上毛高原,0,#N/A
72,73,上毛高原,越後湯沢,47.6,840
72,74,上毛高原,浦佐,77.3,1320
72,75,上毛高原,長岡,119,1940
72,76,上毛高原,燕三条,142.2,2590
72,77,上毛高原,新潟,182.3,3350
72,78,上毛高原,安中榛名,65.1,1140
72,79,上毛高原,軽井沢,88.4,1490
72,80,上毛高原,佐久平,106,1940
72,81,上毛高原,上田,130.8,2270
72,82,上毛高原,長野,164,3020
72,83,上毛高原,飯山,193.9,3350
72,84,上毛高原,上越妙高,223.5,4000
72,85,上毛高原,糸魚川,260.5,4750
72,86,上毛高原,黒部宇奈月温泉,299.7,5080
72,87,上毛高原,富山,333.5,5620
72,88,上毛高原,新高岡,352.4,5940
72,89,上毛高原,金沢,392.1,6480
72,90,上毛高原,米沢,403.9,6800
72,91,上毛高原,高畠,413.7,6800
72,92,上毛高原,赤湯,419.9,6800
72,93,上毛高原,かみのやま温泉,438.8,7020
72,94,上毛高原,山形,450.9,7340
72,95,上毛高原,天童,464.2,7560
72,96,上毛高原,さくらんぼ東根,471.9,7560
72,97,上毛高原,村山,477.3,7560
72,98,上毛高原,大石田,490.7,7880
72,99,上毛高原,新庄,512.4,8210
72,100,上毛高原,雫石,642.3,9830
72,101,上毛高原,田沢湖,666.4,9830
72,102,上毛高原,角館,685.1,10150
72,103,上毛高原,大曲,701.9,10150
